lap,idx,s,speed,speed_kmh,throttle,brake,gear,battery,harvested,deployed,time
0,18,86.895,60.18552795357507,216.66790063287024,0.7327068293516484,0.029160286721639492,5,0.8249080237694725,0.0,0.0,1.5200000000000002
0,19,91.72250000000001,60.897571033797114,219.2312557216696,0.11007560654887322,0.014338629141770904,5,0.8249080237694725,0.0,0.0,1.6000000000000003
0,20,96.55,60.17265706830358,216.62156544589288,0.06038043277172245,0.013235920994105968,5,0.8249080237694725,0.0,0.0,1.6800000000000004
0,21,101.37750000000001,61.44890953207791,221.21607431548048,0.30892415592540967,0.012439292868626488,5,0.8249080237694725,0.0,0.0,1.7600000000000005
0,22,106.205,61.379543334268476,220.9663560033665,0.4486041789038518,0.03548850970305306,5,0.8249080237694725,0.0,0.0,1.8400000000000005
0,23,111.03249999999998,62.487943780076534,224.95659760827553,0.6775825478618452,0.004783769837532068,5,0.8249080237694725,0.0,0.0,1.9200000000000006
0,24,115.86,62.9220161711954,226.51925821630346,0.49659618791289434,0.01975182385457563,5,0.8249080237694725,0.0,0.0,2.0000000000000004
0,25,120.6875,61.19520956187976,220.30275442276712,0.024148170406890428,0.017101640734341984,5,0.8249080237694725,0.0,0.0,2.0800000000000005
0,26,125.515,58.46879927479283,210.4876773892542,0.8621881502297883,0.02034282764658811,5,0.8249080237694725,0.0,0.0,2.1600000000000006
0,27,130.3425,62.77253393758281,225.9811221752981,0.7177735816158962,0.01641531692142519,5,0.8249080237694725,0.0,0.0,2.2400000000000007
0,28,135.17000000000002,60.88295985235219,219.17865546846787,0.8832127697254444,0.006448851490160177,5,0.8156087471511199,0.0,0.009299276618352666,2.3160000000000007
0,29,139.9975,60.72647279732565,218.61530207037234,0.8278875606783318,0.02533615026041694,5,0.8066414217870499,0.0,0.008967325364069991,2.392000000000001
0,30,144.82500000000002,63.925554974147495,230.131997906931,0.30210330122327067,0.03584365199693973,5,0.8066414217870499,0.0,0.0,2.472000000000001
0,31,149.6525,62.1327374217221,223.67785471819957,0.2165384044148446,0.00440207698110707,5,0.8066414217870499,0.0,0.0,2.552000000000001
0,32,154.48000000000002,64.16389618363657,230.99002626109166,0.0066045240046311675,0.034429223330253736,5,0.8066414217870499,0.0,0.0,2.632000000000001
0,33,159.3075,61.755099448378786,222.31835801416364,0.39654045299134,0.02042989210310263,5,0.8066414217870499,0.0,0.0,2.712000000000001
0,34,164.135,61.78299025979442,222.4187649352599,0.8957642187168932,0.013504606856145119,5,0.8066414217870499,0.0,0.0,2.792000000000001
0,35,168.9625,62.16059789724471,223.77815243008098,0.6678680109504189,0.020751624869734645,5,0.8066414217870499,0.0,0.0,2.872000000000001
0,36,173.79,62.811688670814334,226.1220792149316,0.27059846965859424,0.012035132392670787,5,0.8066414217870499,0.0,0.0,2.9520000000000013
0,37,178.6175,60.25334655046825,216.9120475816857,0.579086117280902,0.0014754778941813119,5,0.8066414217870499,0.0,0.0,3.0320000000000014
0,38,183.44500000000002,62.14359273290522,223.7169338384588,0.862852591668321,0.011145858569464458,5,0.8066414217870499,0.0,0.0,3.1120000000000014
0,39,188.2725,63.4482903268056,228.41384517650016,0.46498012226368485,0.005795794883648924,5,0.8066414217870499,0.0,0.0,3.1920000000000015
0,40,193.1,65.54571488932679,235.96457360157643,0.6918055311812665,0.009505501759695986,5,0.8066414217870499,0.0,0.0,3.2720000000000016
0,41,197.92749999999998,65.09329229850482,234.33585227461737,0.6018532252228499,0.02529223322374318,5,0.8066414217870499,0.0,0.0,3.3520000000000016
0,42,202.75500000000002,62.38800995686996,224.59683584473186,0.5613482960288297,0.0016310056621905568,5,0.8066414217870499,0.0,0.0,3.4320000000000017
0,43,207.5825,63.29367496219904,227.85722986391656,0.015758437481463345,0.0271025744736913,5,0.8066414217870499,0.0,0.0,3.512000000000002
0,44,212.41,61.85142811919306,222.665141229095,0.16564810755474185,0.025806911616377996,5,0.8066414217870499,0.0,0.0,3.592000000000002
0,45,217.23749999999998,64.74825799685081,233.09372878866293,0.36739857898551054,0.027637509524098637,5,0.8066414217870499,0.0,0.0,3.672000000000002
0,46,222.06499999999997,63.526434529717754,228.6951643069839,0.8334723857119319,0.03698774473114251,5,0.8066414217870499,0.0,0.0,3.752000000000002
0,47,226.8925,64.49270348689141,232.1737325528091,0.776361090191155,0.026399361841367163,5,0.8066414217870499,0.0,0.0,3.832000000000002
0,48,231.72,62.547690221031196,225.1716847957123,0.8523549700556604,0.0037241107122359686,5,0.7975272919667159,0.0,0.009114129820333963,3.908000000000002
0,49,236.54749999999999,65.73164316474073,236.63391539306662,0.32207830149626565,0.025324058290930717,5,0.7975272919667159,0.0,0.0,3.988000000000002
0,50,241.375,67.78640199998328,244.03104719993985,0.8427321030518614,0.035884410398103084,6,0.7975272919667159,0.0,0.0,4.068000000000002
0,51,246.20250000000001,64.37204168301525,231.7393500588549,0.07993296674529639,0.02568126584617151,5,0.7975272919667159,0.0,0.0,4.148000000000002
0,52,251.03,66.50200270164702,239.40720972592928,0.15276764884662372,0.00020246335384874748,5,0.7975272919667159,0.0,0.0,4.228000000000002
0,53,255.8575,65.01893947466176,234.06818210878234,0.6573004378080586,0.021949351574663444,5,0.7975272919667159,0.0,0.0,4.3080000000000025
0,54,260.685,67.6293781207701,243.46576123477237,0.30912971325130434,0.009489963499872004,6,0.7975272919667159,0.0,0.0,4.388000000000003
0,55,265.5125,65.00976796855018,234.03516468678063,0.6171512540948539,0.029859656204720968,5,0.7898243844421468,0.0,0.0077029075245691235,4.464000000000002
0,56,270.34000000000003,68.16578125894249,245.39681253219297,0.3493300129064618,0.003746990713123699,6,0.7898243844421468,0.0,0.0,4.544000000000002
0,57,275.1675,70.15177873012395,252.54640342844624,0.23179016121012938,0.010608094707269018,6,0.7898243844421468,0.0,0.0,4.624000000000002
0,58,279.995,67.0564168498243,241.4031006593675,0.5995816946973997,0.03568186220708453,6,0.7898243844421468,0.0,0.0,4.704000000000002
0,59,284.8225,67.94765010513014,244.6115403784685,0.4775052384499325,0.031792452141665935,6,0.7898243844421468,0.0,0.0,4.7840000000000025
0,60,289.65000000000003,67.13178839251803,241.67443821306492,0.6863295094984301,0.00780971951192178,6,0.7898243844421468,0.0,0.0,4.8640000000000025
0,61,294.4775,72.29998856527067,260.2799588349744,0.6131986811118094,0.0009726386572581536,6,0.7898243844421468,0.0,0.0,4.944000000000003
0,62,299.305,67.58709071938185,243.31352658977468,0.881902634458339,0.0006182646611546972,6,0.7898243844421468,0.0,0.0,5.024000000000003
0,63,304.1325,69.34234486452596,249.63244151229344,0.19272399541785057,0.8699893371393026,6,0.791652889886767,0.0018285054446202163,0.0,5.104000000000003
0,64,308.96000000000004,67.59071031925934,243.32655714933367,0.1702273343033714,0.34658795574173273,6,0.791652889886767,0.0,0.0,5.184000000000003
0,65,313.7875,69.83201640615266,251.3952590621496,0.033898549337218496,0.2852298046406499,6,0.791652889886767,0.0,0.0,5.264000000000003
0,66,318.615,69.91221229903458,251.6839642765245,0.114012234017873,0.6264268170074757,6,0.7929580320569763,0.0013051421702093863,0.0,5.344000000000003
0,67,323.4425,69.07423068647023,248.66723047129284,0.12300144533983395,0.08745884439369168,6,0.7929580320569763,0.0,0.0,5.424000000000003
0,68,328.27,70.87350768839677,255.14462767822837,0.1394031481990536,0.666691755978784,6,0.7943383637886687,0.0013803317316923756,0.0,5.504000000000003
0,69,333.0975,69.3874009127705,249.7946432859738,0.07189823024395103,0.6322356755883983,6,0.7956386300237956,0.0013002662351268644,0.0,5.584000000000003
0,70,337.925,71.00062352668927,255.60224469608139,0.17341446371602076,0.7291020552112627,6,0.79712863297235,0.0014900029485543983,0.0,5.664000000000003
0,71,342.7525,68.67548500869715,247.23174603130977,0.10226847977218756,0.8219164973008242,6,0.79879606620625,0.0016674332338999596,0.0,5.744000000000003
0,72,347.58,72.2671042627378,260.1615753458561,0.14039337545154068,0.5849675376999887,6,0.79879606620625,0.0,0.0,5.824000000000003
0,73,352.4075,70.07281327696029,252.26212779705705,0.17800106836351326,0.716213402492491,6,0.800237115746423,0.0014410495401729559,0.0,5.9040000000000035
0,74,357.235,68.32842164572925,245.9823179246253,0.1156560281992348,0.0845837458567821,6,0.800237115746423,0.0,0.0,5.9840000000000035
0,75,362.0625,67.93640838107487,244.57107017186954,0.09311960362649203,0.03234804641706788,6,0.800237115746423,0.0,0.0,6.064000000000004
0,76,366.89000000000004,67.64477863150317,243.52120307341144,0.006100049987809886,0.5317499345121097,6,0.800237115746423,0.0,0.0,6.144000000000004
0,77,371.7175,71.40861766003289,257.0710235761184,0.16452011213193166,0.033613369874292975,6,0.800237115746423,0.0,0.0,6.224000000000004
0,78,376.545,69.5116619575261,250.24198304709395,0.15399871061972217,0.47001893404932393,6,0.800237115746423,0.0,0.0,6.304000000000004
0,79,381.37249999999995,70.62882923540722,254.26378524746602,0.12457809516380006,0.19423892474715887,6,0.800237115746423,0.0,0.0,6.384000000000004
0,80,386.2,75.3548182708241,271.27734577496676,0.1452182667445323,0.5736869113483859,6,0.800237115746423,0.0,0.0,6.464000000000004
0,81,391.02750000000003,74.63124798739958,268.6724927546385,0.10326006966023907,0.8782668715162811,6,0.8019915669804075,0.0017544512339845806,0.0,6.544000000000004
0,82,395.85499999999996,73.49095260567385,264.5674293804259,0.08779428414112722,0.2437490261358668,6,0.8019915669804075,0.0,0.0,6.624000000000004
0,83,400.6825,70.88155427405403,255.17359538659449,0.005070148683091503,0.07061074320803937,6,0.8019915669804075,0.0,0.0,6.704000000000004
0,84,405.51000000000005,70.82727398682489,254.97818635256962,0.03128740853421721,0.15596488806376121,6,0.8019915669804075,0.0,0.0,6.784000000000004
0,85,410.3375,75.0664899824473,270.23936393681026,0.1098453329412241,0.2252186083481358,6,0.8019915669804075,0.0,0.0,6.864000000000004
0,86,415.165,74.0568455701809,266.6046440526512,0.19097305613263882,0.2519405072513486,6,0.8019915669804075,0.0,0.0,6.944000000000004
0,87,419.99249999999995,74.77497914224037,269.18992491206535,0.11087081050228015,0.6641072250261917,6,0.8033065552902517,0.001314988309844261,0.0,7.0240000000000045
0,88,424.82,70.63553735807623,254.28793448907444,0.07119453573025232,0.22295789055104173,6,0.8033065552902517,0.0,0.0,7.1040000000000045
0,89,429.64750000000004,76.10193183131572,273.9669545927366,0.0028786977259511737,0.6820614994179323,6,0.8046481255484959,0.0013415702582440907,0.0,7.184000000000005
0,90,434.47499999999997,72.81508838786014,262.13431819629653,0.09832317502336647,0.08805074458590133,6,0.8046481255484959,0.0,0.0,7.264000000000005
0,91,439.3025,76.5119365862883,275.4429717106379,0.034640373982003037,0.4261245937025091,6,0.8046481255484959,0.0,0.0,7.344000000000005
0,92,444.12999999999994,70.24768763539853,252.89167548743472,0.12701873017352877,0.5542650882469948,6,0.8046481255484959,0.0,0.0,7.424000000000005
0,93,448.9575,71.58583804081101,257.70901694691963,0.07492252292529425,0.040773608794840065,6,0.8046481255484959,0.0,0.0,7.504000000000005
0,94,453.785,74.03004458208572,266.5081604955086,0.6257589500379978,0.03425959364753289,6,0.8046481255484959,0.0,0.0,7.584000000000005
0,95,458.61249999999995,78.02505777973529,280.8902080070471,0.6102983142959998,0.002822749896017194,7,0.8046481255484959,0.0,0.0,7.664000000000005
0,96,463.44,75.36902515415622,271.3284905549624,0.3687614298961958,0.02301896711503516,6,0.8046481255484959,0.0,0.0,7.744000000000005
0,97,468.2675,74.67875617395356,268.84352222623284,0.43534024596694076,0.025731528737694128,6,0.8046481255484959,0.0,0.0,7.824000000000005
0,98,473.09499999999997,75.79100460630987,272.84761658271555,0.9131310356327185,0.015444105512030971,6,0.7951693393346996,0.0,0.009478786213796312,7.900000000000005
0,99,477.9225,74.94168002065987,269.79004807437553,0.06589323583140717,0.007831645391571858,6,0.7951693393346996,0.0,0.0,7.980000000000005
0,100,482.75,75.46831977955839,271.6859512064102,0.3030268487790732,0.0028475459384091593,6,0.7951693393346996,0.0,0.0,8.060000000000004
0,101,487.5775,74.13824172643864,266.8976702151791,0.02210833894903457,0.03379501243877819,6,0.7951693393346996,0.0,0.0,8.140000000000004
0,102,492.40500000000003,74.36933601760741,267.72960966338667,0.661900307095943,0.0047265931048662505,6,0.7951693393346996,0.0,0.0,8.220000000000004
0,103,497.23249999999996,76.94260774174165,276.99338787026994,0.6983174916136915,0.035098880541082116,6,0.7869794343850174,0.0,0.00818990494968215,8.296000000000005
0,104,502.06,74.31939201297382,267.54981124670576,0.7664930023039008,0.030024590065634335,6,0.778380476371194,0.0,0.008598958013823406,8.372000000000005
0,105,506.8875,74.94130911640308,269.78871281905106,0.353417181503144,0.01650470707645706,6,0.778380476371194,0.0,0.0,8.452000000000005
0,106,511.715,74.93294305567989,269.7585950004476,0.8154921142508612,0.03723029302414259,6,0.778380476371194,0.0,0.0,8.532000000000005
0,107,516.5425,78.15761806639229,281.36742503901223,0.7168157303804482,0.030034842711659897,7,0.778380476371194,0.0,0.0,8.612000000000005
0,108,521.37,76.4135084309719,275.08863035149886,0.30404712097908115,0.03305829864430967,6,0.778380476371194,0.0,0.0,8.692000000000005
0,109,526.1975,78.11645815853227,281.21924937071617,0.36974159479745494,0.035820929139848016,7,0.778380476371194,0.0,0.0,8.772000000000006
0,110,531.025,76.28422836899237,274.62322212837256,0.9030767895906783,0.0380024786820322,6,0.778380476371194,0.0,0.0,8.852000000000006
0,111,535.8525,75.8846184506356,273.18462642228815,0.42602324587940377,0.02527348848679197,6,0.778380476371194,0.0,0.0,8.932000000000006
0,112,540.6800000000001,75.3996423902972,271.43871260506995,0.714755802965796,0.026900738243081538,6,0.7700919415533992,0.0,0.008288534817794777,9.008000000000006
0,113,545.5074999999999,75.2219954390084,270.7991835804302,0.08664579789625584,0.031584725711782155,6,0.7700919415533992,0.0,0.0,9.088000000000006
0,114,550.335,76.24910928631854,274.4967934307468,0.41945397630470815,0.02198115529294942,6,0.7700919415533992,0.0,0.0,9.168000000000006
0,115,555.1625,77.56776969222271,279.24397089200176,0.33336926192447475,0.03550816731033199,6,0.7700919415533992,0.0,0.0,9.248000000000006
0,116,559.99,78.77304097907582,283.58294752467293,0.07990146580924756,0.0040449070449116095,7,0.7700919415533992,0.0,0.0,9.328000000000007
0,117,564.8175,80.18000555962747,288.6480200146589,0.06912485604598385,0.0280387652583648,7,0.7700919415533992,0.0,0.0,9.408000000000007
0,118,569.645,79.0150053732395,284.4540193436622,0.08059582838093232,0.0032539512256759906,7,0.7700919415533992,0.0,0.0,9.488000000000007
0,119,574.4725,79.70306087178871,286.93101913843935,0.3555572559683143,0.03946558314004702,7,0.7700919415533992,0.0,0.0,9.568000000000007
0,120,579.3000000000001,80.33779481983328,289.2160613513998,0.9367010106317273,0.03788994309535435,7,0.7700919415533992,0.0,0.0,9.648000000000007
0,121,584.1274999999999,77.78265406901077,280.0175546484388,0.07932568086373533,0.015050383421236631,7,0.7700919415533992,0.0,0.0,9.728000000000007
0,122,588.955,79.26025774688173,285.33692788877426,0.8610366658399992,0.016968880369879053,7,0.7700919415533992,0.0,0.0,9.808000000000007
0,123,593.7824999999999,81.36415801314475,292.9109688473211,0.010785962529048116,0.019705004171634368,7,0.7700919415533992,0.0,0.0,9.888000000000007
0,124,598.61,77.93050568722542,280.54982047401154,0.11164993443824964,0.004752716650722877,7,0.7700919415533992,0.0,0.0,9.968000000000007
0,125,603.4375,79.14928531889056,284.937427148006,0.7087426353021521,0.025968412084642543,7,0.7700919415533992,0.0,0.0,10.048000000000007
0,126,608.265,79.20956295018766,285.15442662067557,0.8251691717799873,0.011428483451274429,7,0.7700919415533992,0.0,0.0,10.128000000000007
0,127,613.0925,80.22091468119402,288.7952928522985,0.011546750955325523,0.03852890157762445,7,0.7700919415533992,0.0,0.0,10.208000000000007
0,128,617.9200000000001,79.82739034057687,287.37860522607673,0.07010673649862892,0.039718591844772014,7,0.7700919415533992,0.0,0.0,10.288000000000007
0,129,622.7475,81.5097215903193,293.4349977251495,0.920837408838144,0.02215417137605283,7,0.7700919415533992,0.0,0.0,10.368000000000007
0,130,627.575,82.44769899826319,296.8117163937475,0.5961801760798603,0.01818164259071093,7,0.7700919415533992,0.0,0.0,10.448000000000008
0,131,632.4024999999999,81.78581864565786,294.4289471243683,0.8561001099664395,0.02337257247692401,7,0.7700919415533992,0.0,0.0,10.528000000000008
0,132,637.23,80.15937970862208,288.5737669510395,0.263512123832076,0.02480530391206147,7,0.7700919415533992,0.0,0.0,10.608000000000008
0,133,642.0575,82.12800088293575,295.6608031785687,0.440513484692983,0.0075248463889504525,7,0.7700919415533992,0.0,0.0,10.688000000000008
0,134,646.885,82.37768852929469,296.5596787054609,0.9256750672828581,0.0031093854785993937,7,0.760537891149702,0.0,0.009554050403697148,10.764000000000008
0,135,651.7125,77.79498300451378,280.0619388162496,0.5092915480269143,0.027926468560789806,7,0.760537891149702,0.0,0.0,10.844000000000008
0,136,656.54,82.55039655214752,297.1814275877311,0.15448609237764674,0.027389246902155173,7,0.760537891149702,0.0,0.0,10.924000000000008
0,137,661.3675,80.1586423547775,288.571112477199,0.7814103807770105,0.0364370873797537,7,0.75184942886504,0.0,0.008688462284662064,11.000000000000009
0,138,666.195,82.50984423458,297.03543924448803,0.8860920591863125,0.016729721451624754,7,0.7425328765099222,0.0,0.009316552355117875,11.07600000000001
0,139,671.0225,83.88672261227454,301.99220140418834,0.025048625772389404,0.0018087468042475763,7,0.7425328765099222,0.0,0.0,11.15600000000001
0,140,675.85,83.54303489293552,300.75492561456787,0.14289604654835178,0.03949104517259778,7,0.7425328765099222,0.0,0.0,11.23600000000001
0,141,680.6775,80.94630499409446,291.40669797874006,0.3618463137994704,0.023765228614085407,7,0.7425328765099222,0.0,0.0,11.31600000000001
0,142,685.505,81.68761019001577,294.0753966840568,0.2597367183341709,0.016592780093506607,7,0.7425328765099222,0.0,0.0,11.39600000000001
0,143,690.3325,84.09106097946923,302.72781952608926,0.8214862574423005,0.0022550198660370845,7,0.7336039589652683,0.0,0.008928917544653803,11.47200000000001
0,144,695.16,84.70388743544993,304.93399476761977,0.8071650211435408,0.037790629195297125,7,0.7336039589652683,0.0,0.0,11.55200000000001
0,145,699.9875,82.84566430103145,298.24439148371323,0.12270144439392022,0.01802176541240374,7,0.7336039589652683,0.0,0.0,11.63200000000001
0,146,704.815,82.67272725892455,297.6218181321284,0.6381156501855638,0.009145712220138508,7,0.7336039589652683,0.0,0.0,11.71200000000001
0,147,709.6425,83.47622903535458,300.5144245272765,0.10787971258964757,0.01432650872131362,7,0.7336039589652683,0.0,0.0,11.79200000000001
0,148,714.47,83.16857494121383,299.4068697883698,0.4941553260563937,0.030892735669425575,7,0.7336039589652683,0.0,0.0,11.87200000000001
0,149,719.2975,86.32212553340331,310.75965192025194,0.5243114968357613,0.03408726001274161,7,0.7336039589652683,0.0,0.0,11.95200000000001
0,150,724.125,84.7651190126192,305.1544284454291,0.1273144670281087,0.01613931464849588,7,0.7336039589652683,0.0,0.0,12.03200000000001
0,151,728.9525,83.47457087146329,300.50845513726784,0.717380392889938,0.001151307052533559,7,0.7336039589652683,0.0,0.0,12.11200000000001
0,152,733.7800000000001,81.73239844030886,294.23663438511187,0.013817432384487831,0.005454859023470791,7,0.7336039589652683,0.0,0.0,12.19200000000001
0,153,738.6075,84.62610845745475,304.6539904468371,0.5604218025119014,0.01402350235226388,7,0.7336039589652683,0.0,0.0,12.272000000000011
0,154,743.435,81.65191134938223,293.946880857776,0.3308426936721353,0.03616634777974994,7,0.7336039589652683,0.0,0.0,12.352000000000011
0,155,748.2625,80.36583857643323,289.31701887515965,0.7444703621040859,0.02055957956639243,7,0.7336039589652683,0.0,0.0,12.432000000000011
0,156,753.09,85.5402478053828,307.9448920993781,0.13971980688258603,0.03798082494630568,7,0.7336039589652683,0.0,0.0,12.512000000000011
0,157,757.9175,84.59450254794905,304.5402091726166,0.46751047842556126,0.037063505006459774,7,0.7336039589652683,0.0,0.0,12.592000000000011
0,158,762.7449999999999,83.71257821040452,301.3652815574563,0.4679871892932261,0.03920130301141908,7,0.7336039589652683,0.0,0.0,12.672000000000011
0,159,767.5725,81.54449836662091,293.5601941198353,0.6017308116008895,0.013150064411500328,7,0.7336039589652683,0.0,0.0,12.752000000000011
0,160,772.4,85.06662917872674,306.2398650434163,0.32838391915767,0.007275203375965793,7,0.7336039589652683,0.0,0.0,12.832000000000011
0,161,777.2275,83.02501855610852,298.89006680199066,0.4502635582497287,0.03587153639624047,7,0.7336039589652683,0.0,0.0,12.912000000000011
0,162,782.0550000000001,83.08366485284752,299.1011934702511,0.03882518545315492,0.007691560752346832,7,0.7336039589652683,0.0,0.0,12.992000000000012
0,163,786.8825,85.7008761153712,308.52315401533633,0.2646608220803607,0.006757402522886582,7,0.7336039589652683,0.0,0.0,13.072000000000012
0,164,791.7099999999999,84.81586823097739,305.3371256315186,0.3460563679956717,0.008253348736231701,7,0.7336039589652683,0.0,0.0,13.152000000000012
0,165,796.5375,83.40149479152447,300.2453812494881,0.655875087197897,0.020136690834194275,7,0.7336039589652683,0.0,0.0,13.232000000000012
0,166,801.365,86.11638276472031,310.0189779529931,0.8298996929014383,0.0032703612779548764,7,0.7246245608078596,0.0,0.008979398157408629,13.308000000000012
0,167,806.1925,87.39748102488802,314.6309316895969,0.26303376573984355,0.00244311839419455,7,0.7246245608078596,0.0,0.0,13.388000000000012
0,168,811.0200000000001,86.54357060801973,311.55685418887106,0.19888185716987478,0.007380840774255093,7,0.7246245608078596,0.0,0.0,13.468000000000012
0,169,815.8475000000001,86.91185433944297,312.8826756219947,0.46029683593147025,0.01481888411165528,7,0.7246245608078596,0.0,0.0,13.548000000000012
0,170,820.675,83.25258006410684,299.70928823078464,0.7100973912270687,0.018501388645325915,7,0.7246245608078596,0.0,0.0,13.628000000000013
0,171,825.5024999999999,88.18375073112036,317.4615026320333,0.6776821065903248,0.01009747777376083,7,0.7165584681683177,0.0,0.00806609263954195,13.704000000000013
0,172,830.33,91.16399135454138,328.190368876349,0.4250417484822819,0.004286880453591042,8,0.7165584681683177,0.0,0.0,13.784000000000013
0,173,835.1575,88.02454237310964,316.8883525431947,0.23034697845299318,0.021304690658200925,7,0.7165584681683177,0.0,0.0,13.864000000000013
0,174,839.9849999999999,85.02322146135856,306.0835972608908,0.30597520730401934,0.0008028479111090547,7,0.7165584681683177,0.0,0.0,13.944000000000013
0,175,844.8125,84.0377626064408,302.53594538318686,0.3111224845690189,0.008457920279861786,7,0.7165584681683177,0.0,0.0,14.024000000000013
0,176,849.64,89.34362175939525,321.6370383338229,0.4735200889826044,0.031566849544293535,8,0.7165584681683177,0.0,0.0,14.104000000000013
0,177,854.4675,88.12380298052484,317.2456907298894,0.5102512147276204,0.003476811523496948,7,0.7165584681683177,0.0,0.0,14.184000000000013
0,178,859.2950000000001,89.31477527510388,321.533190990374,0.12120128765578557,0.017266381849187176,8,0.7165584681683177,0.0,0.0,14.264000000000014
0,179,864.1225000000001,87.79539438247227,316.06341977690016,0.3449281815787033,0.01135103623194898,7,0.7165584681683177,0.0,0.0,14.344000000000014
0,180,868.9499999999999,88.5609568049118,318.81944449768247,0.9371894863533307,0.01424386903591385,7,0.7165584681683177,0.0,0.0,14.424000000000014
0,181,873.7775,90.31894266879823,325.14819360767365,0.09669334898938355,0.00948907166943978,8,0.7165584681683177,0.0,0.0,14.504000000000014
0,182,878.605,86.49145332916926,311.3692319850093,0.17723867284874048,0.006427254930382227,7,0.7165584681683177,0.0,0.0,14.584000000000014
0,183,883.4325,86.32916746054914,310.7850028579769,0.16470491553001707,0.011403806747753884,7,0.7165584681683177,0.0,0.0,14.664000000000014
0,184,888.2599999999999,83.31787004131813,299.9443321487453,0.10643695705964973,0.039295144676344256,7,0.7165584681683177,0.0,0.0,14.744000000000014
0,185,893.0875000000001,88.74597767122587,319.48551961641317,0.9209969116116004,0.015914223961829666,7,0.707032486698648,0.0,0.009525981469669603,14.820000000000014
0,186,897.915,86.75851455973017,312.3306524150286,0.6352110589282094,0.006835503495602633,7,0.6992212203450788,0.0,0.007811266353569257,14.896000000000015
0,187,902.7425,89.09279646341832,320.734067268306,0.5430320549964048,0.02227051572055719,8,0.6992212203450788,0.0,0.0,14.976000000000015
0,188,907.57,89.50195737270667,322.20704654174403,0.3074952745840315,0.0074817499423009345,8,0.6992212203450788,0.0,0.0,15.056000000000015
0,189,912.3975,86.78961697144192,312.4426210971909,0.48222985975023225,0.01701745754465667,7,0.6992212203450788,0.0,0.0,15.136000000000015
0,190,917.2249999999999,87.40615662519481,314.66216385070135,0.274199025578243,0.024424801697665303,7,0.6992212203450788,0.0,0.0,15.216000000000015
0,191,922.0525000000001,87.76978085455887,315.971211076412,0.1466445795104922,0.02324952885690449,7,0.6992212203450788,0.0,0.0,15.296000000000015
0,192,926.88,93.03015947533791,334.90857411121647,0.31977406428422456,0.0020729414728970766,8,0.6992212203450788,0.0,0.0,15.376000000000015
0,193,931.7075,85.81417648160217,308.93103533376785,0.060206221949129356,0.00537658707755897,7,0.6992212203450788,0.0,0.0,15.456000000000016
0,194,936.535,87.6036569291063,315.3731649447827,0.7222164668952021,0.02726010888895717,7,0.6992212203450788,0.0,0.0,15.536000000000016
